user,age
2999,True
3000,True
3001,True
3002,False
3003,True
3004,True
3005,True
3006,True
3007,False
3008,True
3009,False
3010,True
3011,True
3012,True
3013,False
3014,False
3015,False
3016,True
3017,False
3018,False
3019,False
3020,False
3021,False
3022,True
3023,True
3024,False
3025,False
3026,True
3027,True
3028,True
3029,True
3030,False
3031,True
3032,True
3033,True
3034,True
3035,True
3036,False
3037,True
3038,False
3039,False
3040,True
3041,True
3042,False
3043,True
3044,False
3045,False
3046,True
3047,True
3048,True
3049,False
3050,False
3051,True
3052,False
3053,True
3054,True
3055,True
3056,True
3057,True
3058,True
3059,False
3060,False
3061,False
3062,True
3063,True
3064,False
3065,True
3066,True
3067,True
3068,False
3069,True
3070,True
3071,True
3072,False
3073,True
3074,True
3075,True
3076,False
3077,True
3078,False
3079,True
3080,True
3081,True
3082,False
3083,False
3084,True
3085,True
3086,True
3087,True
3088,True
3089,False
3090,True
3091,True
3092,False
3093,False
3094,False
3095,True
3096,False
3097,True
3098,True
3099,True
3100,True
3101,True
3102,True
3103,True
3104,True
3105,False
3106,True
3107,True
3108,False
3109,True
3110,True
3111,True
3112,True
3113,True
3114,True
3115,False
3116,True
3117,False
3118,True
3119,False
3120,True
3121,True
3122,True
3123,True
3124,True
3125,True
3126,True
3127,True
3128,True
3129,True
3130,True
3131,True
3132,False
3133,True
3134,True
3135,True
3136,True
3137,True
3138,False
3139,False
3140,True
3141,True
3142,True
3143,False
3144,True
3145,True
3146,True
3147,True
3148,True
3149,True
3150,True
3151,True
3152,True
3153,True
3154,True
3155,True
3156,False
3157,True
3158,True
3159,True
3160,True
3161,True
3162,True
3163,True
3164,True
3165,False
3166,True
3167,True
3168,False
3169,False
3170,True
3171,False
3172,True
3173,True
3174,True
3175,False
3176,True
3177,True
3178,False
3179,True
3180,True
3181,True
3182,True
3183,False
3184,True
3185,True
3186,False
3187,False
3188,False
3189,True
3190,True
3191,True
3192,True
3193,True
3194,True
3195,True
3196,True
3197,True
3198,True
3199,True
3200,True
3201,False
3202,True
3203,False
3204,False
3205,False
3206,True
3207,False
3208,True
3209,True
3210,False
3211,False
3212,True
3213,True
3214,False
3215,False
3216,False
3217,False
3218,False
3219,True
3220,False
3221,True
3222,False
3223,True
3224,True
3225,True
3226,False
3227,True
3228,True
3229,False
3230,False
3231,True
3232,False
3233,False
3234,True
3235,True
3236,True
3237,False
3238,False
3239,True
3240,True
3241,False
3242,False
3243,True
3244,True
3245,True
3246,False
3247,False
3248,True
3249,True
3250,True
3251,False
3252,False
3253,False
3254,False
3255,True
3256,True
3257,True
3258,False
3259,True
3260,True
3261,False
3262,True
3263,False
3264,True
3265,True
3266,True
3267,True
3268,True
3269,True
3270,True
3271,False
3272,False
3273,False
3274,True
3275,False
3276,True
3277,True
3278,False
3279,False
3280,True
3281,True
3282,False
3283,False
3284,True
3285,True
3286,False
3287,False
3288,True
3289,False
3290,True
3291,True
3292,False
3293,False
3294,True
3295,True
3296,True
3297,True
3298,True
3299,True
3300,False
3301,True
3302,True
3303,False
3304,False
3305,False
3306,False
3307,False
3308,True
3309,True
3310,False
3311,True
3312,True
3313,False
3314,True
3315,True
3316,True
3317,True
3318,False
3319,False
3320,True
3321,False
3322,True
3323,False
3324,False
3325,False
3326,False
3327,True
3328,False
3329,False
3330,False
3331,True
3332,True
3333,True
3334,False
3335,True
3336,False
3337,True
3338,False
3339,True
3340,False
3341,True
3342,True
3343,True
3344,False
3345,True
3346,False
3347,False
3348,False
3349,True
3350,True
3351,True
3352,False
3353,False
3354,True
3355,True
3356,False
3357,True
3358,True
3359,True
3360,True
3361,True
3362,True
3363,False
3364,False
3365,False
3366,False
3367,False
3368,True
3369,False
3370,True
3371,True
3372,False
3373,True
3374,False
3375,True
3376,False
3377,True
3378,True
3379,False
3380,False
3381,True
3382,True
3383,False
3384,False
3385,True
3386,True
3387,True
3388,True
3389,True
3390,False
3391,True
3392,False
3393,False
3394,False
3395,True
3396,True
3397,True
3398,True
3399,True
3400,True
3401,False
3402,False
3403,False
3404,True
3405,False
3406,True
3407,False
3408,True
3409,True
3410,False
3411,True
3412,True
3413,True
3414,True
3415,False
3416,True
3417,True
3418,True
3419,False
3420,True
3421,False
3422,True
3423,True
3424,True
3425,True
3426,True
3427,True
3428,False
3429,True
3430,False
3431,False
3432,True
3433,True
3434,True
3435,False
3436,False
3437,True
3438,True
3439,True
3440,False
3441,True
3442,True
3443,False
3444,False
3445,False
3446,True
3447,True
3448,True
3449,True
3450,True
3451,True
3452,True
3453,False
3454,True
3455,True
3456,True
3457,True
3458,False
3459,True
3460,True
3461,False
3462,True
3463,True
3464,True
3465,True
3466,True
3467,True
3468,True
3469,False
3470,False
3471,True
3472,True
3473,False
3474,False
3475,True
3476,False
3477,False
3478,True
3479,True
3480,True
3481,True
3482,False
3483,False
3484,True
3485,True
3486,True
3487,True
3488,False
3489,True
3490,True
3491,True
3492,False
3493,True
3494,True
3495,True
3496,False
3497,False
3498,True
3499,True
3500,False
3501,False
3502,True
3503,True
3504,True
3505,True
3506,True
3507,True
3508,True
3509,True
3510,True
3511,False
3512,True
3513,True
3514,True
3515,False
3516,True
3517,True
3518,True
3519,True
3520,True
3521,True
3522,True
3523,False
3524,True
3525,True
3526,False
3527,True
3528,False
3529,False
3530,True
3531,True
3532,False
3533,True
3534,False
3535,False
3536,True
3537,True
3538,False
3539,True
3540,True
3541,True
3542,True
3543,True
3544,True
3545,False
3546,True
3547,False
3548,False
3549,False
3550,True
3551,False
3552,False
3553,False
3554,True
3555,False
3556,True
3557,True
3558,True
3559,True
3560,True
3561,False
3562,True
3563,True
3564,True
3565,True
3566,False
3567,True
3568,True
3569,True
3570,False
3571,True
3572,False
3573,True
3574,False
3575,True
3576,False
3577,False
3578,False
3579,True
3580,True
3581,True
3582,False
3583,True
3584,True
3585,False
3586,False
3587,False
3588,True
3589,False
3590,True
3591,False
3592,False
3593,True
3594,True
3595,True
3596,False
3597,True
3598,False
3599,True
3600,False
3601,False
3602,True
3603,False
3604,True
3605,True
3606,True
3607,False
3608,False
3609,True
3610,True
3611,True
3612,True
3613,True
3614,True
3615,True
3616,False
3617,False
3618,False
3619,False
3620,True
3621,True
3622,True
3623,False
3624,True
3625,True
3626,True
3627,False
3628,True
3629,False
3630,True
3631,True
3632,False
3633,False
3634,False
3635,False
3636,True
3637,True
3638,True
3639,True
3640,False
3641,True
3642,True
3643,True
3644,True
3645,False
3646,False
3647,True
3648,True
3649,True
3650,True
3651,True
3652,True
3653,True
3654,True
3655,True
3656,False
3657,True
3658,True
3659,True
3660,False
3661,False
3662,False
3663,False
3664,False
3665,True
3666,False
3667,True
3668,False
3669,True
3670,False
3671,True
3672,False
3673,True
3674,True
3675,False
3676,False
3677,True
3678,True
3679,True
3680,True
3681,True
3682,False
3683,True
3684,True
3685,True
3686,True
3687,False
3688,True
3689,True
3690,True
3691,True
3692,False
3693,True
3694,True
3695,True
3696,False
3697,True
3698,True
3699,False
3700,True
3701,False
3702,False
3703,True
3704,False
3705,False
3706,True
3707,True
3708,False
3709,True
3710,True
3711,False
3712,True
3713,True
3714,True
3715,True
3716,True
3717,False
3718,False
3719,True
3720,False
3721,True
3722,True
3723,True
3724,False
3725,True
3726,True
3727,False
3728,True
3729,True
3730,True
3731,True
3732,True
3733,True
3734,True
3735,True
3736,False
3737,True
3738,False
3739,False
3740,True
3741,True
3742,True
3743,False
3744,True
3745,True
3746,True
3747,False
3748,True
3749,True
3750,True
3751,False
3752,True
3753,True
3754,False
3755,False
3756,True
3757,True
3758,False
3759,False
3760,False
3761,True
3762,False
3763,True
3764,True
3765,False
3766,True
3767,True
3768,True
3769,True
3770,False
3771,True
3772,False
3773,False
3774,True
3775,False
3776,True
3777,True
3778,True
3779,False
3780,True
3781,False
3782,True
3783,True
3784,True
3785,True
3786,True
3787,True
3788,True
3789,True
3790,True
3791,False
3792,True
3793,True
3794,True
3795,True
3796,False
3797,True
3798,True
3799,True
3800,True
3801,True
3802,True
3803,False
3804,True
3805,False
3806,True
3807,False
3808,True
3809,False
3810,False
3811,True
3812,False
3813,False
3814,True
3815,True
3816,True
3817,False
3818,False
3819,True
3820,True
3821,True
3822,False
3823,False
3824,True
3825,True
3826,True
3827,False
3828,True
3829,True
3830,True
3831,True
3832,True
3833,True
3834,True
3835,True
3836,False
3837,True
3838,True
3839,False
3840,True
3841,False
3842,False
3843,True
3844,True
3845,True
3846,False
3847,True
3848,True
3849,False
3850,True
3851,True
3852,False
3853,True
3854,True
3855,True
3856,False
3857,True
3858,False
3859,True
3860,False
3861,True
3862,True
3863,True
3864,False
3865,True
3866,False
3867,False
3868,True
3869,True
3870,True
3871,True
3872,True
3873,False
3874,True
3875,True
3876,True
3877,False
3878,False
3879,True
3880,True
3881,True
3882,False
3883,False
3884,True
3885,True
3886,False
3887,True
3888,False
3889,False
3890,True
3891,False
3892,True
3893,True
3894,False
3895,False
3896,False
3897,False
3898,False
3899,True
3900,True
3901,True
3902,True
3903,True
3904,True
3905,True
3906,False
3907,True
3908,True
3909,True
3910,True
3911,True
3912,True
3913,True
3914,False
3915,False
3916,True
3917,False
3918,True
3919,False
3920,False
3921,True
3922,True
3923,False
3924,False
3925,True
3926,True
3927,True
3928,True
3929,True
3930,False
3931,True
3932,True
3933,False
3934,True
3935,False
3936,False
3937,False
3938,True
3939,False
3940,False
3941,False
3942,True
3943,False
3944,False
3945,False
3946,True
3947,True
3948,False
3949,False
3950,True
3951,True
3952,False
3953,True
3954,True
3955,False
3956,True
3957,False
3958,False
3959,False
3960,False
3961,True
3962,False
3963,False
3964,False
3965,True
3966,True
3967,True
3968,True
3969,False
3970,True
3971,True
3972,True
3973,True
3974,False
3975,True
3976,True
3977,False
3978,False
3979,False
3980,True
3981,False
3982,False
3983,True
3984,True
3985,False
3986,True
3987,True
3988,True
3989,False
3990,True
3991,True
3992,True
3993,True
3994,False
3995,False
3996,True
3997,False
3998,False
3999,False
4000,False
4001,True
4002,False
4003,False
4004,False
4005,False
4006,True
4007,False
4008,True
4009,True
4010,True
4011,True
4012,True
4013,True
4014,True
4015,False
4016,False
4017,True
4018,False
4019,False
4020,True
4021,False
4022,False
4023,False
4024,True
4025,False
4026,True
4027,True
4028,True
4029,False
4030,False
4031,True
4032,True
4033,True
4034,True
4035,True
4036,True
4037,False
4038,False
4039,True
4040,True
4041,True
4042,False
4043,True
4044,False
4045,False
4046,False
4047,True
4048,False
4049,False
4050,False
4051,True
4052,True
4053,True
4054,False
4055,False
4056,True
4057,False
4058,True
4059,True
4060,True
4061,False
4062,True
4063,False
4064,False
4065,False
4066,True
4067,False
4068,False
4069,False
4070,True
4071,True
4072,False
4073,True
4074,False
4075,True
4076,True
4077,False
4078,True
4079,False
4080,False
4081,True
4082,True
4083,False
4084,False
4085,True
4086,True
4087,True
4088,True
4089,True
4090,False
4091,True
4092,True
4093,True
4094,True
4095,True
4096,True
4097,True
4098,False
4099,False
4100,False
4101,True
4102,True
4103,True
4104,True
4105,False
4106,True
4107,True
4108,False
4109,False
4110,False
4111,True
4112,False
4113,False
4114,False
4115,True
4116,False
4117,True
4118,True
4119,False
4120,True
4121,False
4122,True
4123,True
4124,True
4125,False
4126,True
4127,False
4128,False
4129,False
4130,False
4131,False
4132,True
4133,False
4134,False
4135,True
4136,False
4137,True
4138,True
4139,False
4140,True
4141,False
4142,False
4143,True
4144,True
4145,False
4146,False
4147,False
4148,False
4149,False
4150,True
4151,False
4152,True
4153,False
4154,True
4155,False
4156,False
4157,False
4158,True
4159,False
4160,False
4161,False
4162,True
4163,False
4164,False
4165,True
4166,True
4167,True
4168,False
4169,False
4170,False
4171,False
4172,False
4173,True
4174,False
4175,False
4176,False
4177,False
4178,False
4179,False
4180,False
4181,True
4182,True
4183,True
4184,False
4185,True
4186,True
4187,False
4188,False
4189,False
4190,False
4191,False
4192,False
4193,False
4194,True
4195,False
4196,False
4197,False
4198,True
4199,True
4200,False
4201,True
4202,True
4203,True
4204,False
4205,True
4206,False
4207,False
4208,False
4209,False
4210,True
4211,False
4212,False
4213,False
4214,True
4215,True
4216,True
4217,True
4218,False
4219,False
4220,False
4221,False
4222,False
4223,False
4224,False
4225,True
4226,False
4227,True
4228,False
4229,False
4230,False
4231,False
4232,False
4233,False
4234,False
4235,False
4236,True
4237,True
4238,False
4239,False
4240,False
4241,False
4242,False
4243,False
4244,False
4245,False
4246,False
4247,True
4248,True
4249,True
4250,False
4251,False
4252,False
4253,False
4254,True
4255,False
4256,True
4257,False
4258,True
4259,False
4260,True
4261,False
4262,False
4263,True
4264,False
4265,True
4266,False
4267,False
4268,False
4269,False
4270,False
4271,False
4272,False
4273,False
4274,False
4275,False
4276,False
4277,False
4278,False
4279,True
4280,False
4281,False
4282,False
4283,True
4284,False
4285,False
4286,False
4287,True
4288,True
4289,False
4290,True
4291,False
4292,True
4293,False
4294,True
4295,True
4296,False
4297,False
4298,True
4299,True
4300,True
4301,False
4302,False
4303,True
4304,True
4305,False
4306,False
4307,True
4308,True
4309,True
4310,True
4311,False
4312,True
4313,True
4314,True
4315,True
4316,True
4317,False
4318,True
4319,False
4320,True
4321,False
4322,False
4323,True
4324,True
4325,True
4326,False
4327,False
4328,False
4329,True
4330,False
4331,False
4332,True
4333,False
4334,True
4335,False
4336,True
4337,True
4338,True
4339,True
4340,True
4341,False
4342,True
4343,True
4344,True
4345,True
4346,True
4347,True
4348,False
4349,True
4350,True
4351,True
4352,True
4353,True
4354,False
4355,False
4356,False
4357,False
4358,False
4359,True
4360,True
4361,False
4362,True
4363,False
4364,True
4365,False
4366,True
4367,False
4368,True
4369,False
4370,True
4371,True
4372,False
4373,False
4374,True
4375,True
4376,True
4377,True
4378,True
4379,True
4380,True
4381,True
4382,True
4383,True
4384,True
4385,True
4386,True
4387,True
4388,False
4389,True
4390,True
4391,True
4392,True
4393,True
4394,True
4395,False
4396,True
4397,True
4398,True
4399,True
4400,True
4401,True
4402,True
4403,True
4404,True
4405,True
4406,True
4407,True
4408,False
4409,True
4410,True
4411,True
4412,True
4413,True
4414,True
4415,True
4416,True
4417,True
4418,False
4419,False
4420,True
4421,False
4422,True
4423,True
4424,True
4425,False
4426,False
4427,True
4428,True
4429,True
4430,True
4431,True
4432,True
4433,True
4434,False
4435,True
4436,True
4437,False
4438,False
4439,False
4440,False
4441,True
4442,False
4443,False
4444,True
4445,True
4446,True
4447,False
4448,True
4449,True
4450,True
4451,True
4452,True
4453,False
4454,True
4455,False
4456,False
4457,False
4458,True
4459,True
4460,True
4461,True
4462,True
4463,False
4464,False
4465,True
4466,False
4467,False
4468,False
4469,False
4470,False
4471,True
4472,False
4473,False
4474,False
4475,True
4476,False
4477,True
4478,True
4479,False
4480,True
4481,True
4482,False
4483,True
4484,True
4485,True
4486,False
4487,True
4488,False
4489,True
4490,False
4491,True
4492,False
4493,True
4494,False
4495,True
4496,False
4497,False
4498,False
4499,True
4500,False
4501,True
4502,False
4503,False
4504,True
4505,False
4506,False
4507,True
4508,True
4509,True
4510,False
4511,False
4512,True
4513,False
4514,True
4515,False
4516,True
4517,True
4518,True
4519,False
4520,True
4521,False
4522,False
4523,True
4524,True
4525,True
4526,True
4527,True
4528,True
4529,False
4530,False
4531,True
4532,True
4533,True
4534,True
4535,True
4536,True
4537,False
4538,True
4539,False
4540,True
4541,True
4542,False
4543,True
4544,False
4545,True
4546,True
4547,True
4548,True
4549,True
4550,True
4551,True
4552,True
4553,False
4554,True
4555,True
4556,False
4557,True
4558,False
4559,True
4560,True
4561,True
4562,False
4563,True
4564,False
4565,False
4566,False
4567,True
4568,True
4569,True
4570,False
4571,False
4572,True
4573,False
4574,True
4575,True
4576,True
4577,False
4578,True
4579,True
4580,False
4581,True
4582,True
4583,False
4584,False
4585,False
4586,True
4587,False
4588,True
4589,True
4590,True
4591,True
4592,True
4593,False
4594,False
4595,True
4596,True
4597,True
4598,False
4599,False
4600,True
4601,False
4602,False
4603,False
4604,True
4605,True
4606,True
4607,True
4608,True
4609,True
4610,True
4611,True
4612,True
4613,True
4614,False
4615,True
4616,True
4617,True
4618,True
4619,True
4620,True
4621,True
4622,True
4623,True
4624,True
4625,True
4626,True
4627,False
4628,False
4629,True
4630,True
4631,True
4632,True
4633,True
4634,False
4635,True
4636,True
4637,False
4638,True
4639,False
4640,True
4641,True
4642,True
4643,True
4644,False
4645,False
4646,True
4647,False
4648,True
4649,False
4650,True
4651,False
4652,True
4653,False
4654,False
4655,True
4656,True
4657,False
4658,True
4659,True
4660,True
4661,False
4662,True
4663,True
4664,False
4665,False
4666,False
4667,True
4668,False
4669,False
4670,False
4671,True
4672,False
4673,False
4674,False
4675,True
4676,False
4677,False
4678,False
4679,False
4680,False
4681,False
4682,True
4683,True
4684,True
4685,False
4686,True
4687,False
4688,True
4689,True
4690,True
4691,False
4692,True
4693,True
4694,False
4695,True
4696,True
4697,True
4698,True
4699,True
4700,True
4701,False
4702,True
4703,True
4704,True
4705,True
4706,True
4707,True
4708,True
4709,False
4710,False
4711,True
4712,False
4713,True
4714,False
4715,True
4716,True
4717,False
4718,False
4719,False
4720,True
4721,False
4722,False
4723,False
4724,False
4725,False
4726,False
4727,False
4728,True
4729,False
4730,False
4731,True
4732,True
4733,True
4734,False
4735,False
4736,True
4737,False
4738,False
4739,True
4740,True
4741,False
4742,True
4743,False
4744,False
4745,True
4746,False
4747,True
4748,False
4749,False
4750,True
4751,False
4752,True
4753,False
4754,True
4755,False
4756,False
4757,False
4758,False
4759,False
4760,False
4761,True
4762,True
4763,False
4764,True
4765,False
4766,False
4767,False
4768,True
4769,True
4770,False
4771,True
4772,False
4773,False
4774,False
4775,True
4776,True
4777,True
4778,True
4779,False
4780,True
4781,False
4782,False
4783,True
4784,False
4785,True
4786,False
4787,True
4788,False
4789,False
4790,True
4791,True
4792,False
4793,True
4794,False
4795,False
4796,False
4797,False
4798,True
4799,True
4800,True
4801,True
4802,False
4803,True
4804,False
4805,False
4806,True
4807,True
4808,False
4809,False
4810,True
4811,False
4812,True
4813,False
4814,True
4815,False
4816,False
4817,True
4818,True
4819,False
4820,False
4821,True
4822,False
4823,True
4824,True
4825,True
4826,False
4827,False
4828,True
4829,True
4830,True
4831,True
4832,True
4833,False
4834,False
4835,True
4836,False
4837,True
4838,False
4839,False
4840,False
4841,True
4842,False
4843,False
4844,False
4845,True
4846,True
4847,True
4848,False
4849,True
4850,False
4851,True
4852,False
4853,True
4854,False
4855,True
4856,True
4857,True
4858,True
4859,True
4860,True
4861,True
4862,True
4863,True
4864,True
4865,False
4866,False
4867,True
4868,False
4869,False
4870,False
4871,True
4872,False
4873,False
4874,True
4875,False
4876,False
4877,True
4878,False
4879,True
4880,False
4881,False
4882,False
4883,True
4884,False
4885,False
4886,False
4887,True
4888,False
4889,True
4890,True
4891,False
4892,True
4893,True
4894,False
4895,True
4896,False
4897,False
4898,True
4899,True
4900,True
4901,True
4902,False
4903,False
4904,False
4905,False
4906,False
4907,False
4908,False
4909,False
4910,True
4911,True
4912,False
4913,True
4914,True
4915,True
4916,True
4917,False
4918,True
4919,True
4920,False
4921,True
4922,True
4923,False
4924,False
4925,False
4926,True
4927,False
4928,True
4929,False
4930,False
4931,False
4932,True
4933,True
4934,True
4935,False
4936,True
4937,False
4938,True
4939,True
4940,False
4941,False
4942,False
4943,False
4944,False
4945,False
4946,False
4947,False
4948,False
4949,True
4950,True
4951,False
4952,True
4953,False
4954,False
4955,False
4956,False
4957,True
4958,True
4959,True
4960,False
4961,True
4962,True
4963,False
4964,False
4965,True
4966,False
4967,True
4968,False
4969,True
4970,True
4971,False
4972,False
4973,False
4974,False
4975,False
4976,True
4977,True
4978,False
4979,False
4980,True
4981,False
4982,True
4983,False
4984,False
4985,False
4986,True
4987,False
4988,True
4989,True
4990,True
4991,False
4992,True
4993,False
4994,False
4995,False
4996,False
4997,True
4998,True
4999,False
5000,True
5001,True
5002,True
5003,False
5004,False
5005,False
5006,False
5007,True
5008,True
5009,False
5010,False
5011,True
5012,False
5013,True
5014,False
5015,False
5016,False
5017,False
5018,False
5019,True
5020,False
5021,False
5022,False
5023,False
5024,False
5025,True
5026,True
5027,True
5028,True
5029,True
5030,True
5031,True
5032,True
5033,False
5034,True
5035,True
5036,False
5037,False
5038,True
5039,False
5040,False
5041,False
5042,True
5043,True
5044,False
5045,False
5046,True
5047,False
5048,False
5049,True
5050,True
5051,False
5052,False
5053,True
5054,False
5055,False
5056,False
5057,False
5058,False
5059,False
5060,False
5061,True
5062,False
5063,True
5064,True
5065,True
5066,True
5067,False
5068,False
5069,False
5070,True
5071,True
5072,False
5073,False
5074,True
5075,False
5076,True
5077,True
5078,False
5079,True
5080,False
5081,True
5082,False
5083,True
5084,True
5085,False
5086,True
5087,True
5088,True
5089,False
5090,False
5091,True
5092,False
5093,False
5094,True
5095,False
5096,True
5097,False
5098,False
5099,True
5100,False
5101,True
5102,True
5103,False
5104,False
5105,False
5106,False
5107,False
5108,True
5109,False
5110,False
5111,False
5112,False
5113,True
5114,True
5115,False
5116,False
5117,True
5118,True
5119,True
5120,False
5121,True
5122,True
5123,False
5124,False
5125,False
5126,True
5127,False
5128,False
5129,False
5130,False
5131,True
5132,False
5133,True
5134,True
5135,False
5136,True
5137,True
5138,True
5139,False
5140,True
5141,True
5142,True
5143,True
5144,False
5145,False
5146,False
5147,True
5148,True
5149,False
5150,True
5151,True
5152,True
5153,True
5154,True
5155,True
5156,True
5157,False
5158,True
5159,False
5160,True
5161,True
5162,True
5163,False
5164,False
5165,False
5166,False
5167,True
5168,False
5169,False
5170,True
5171,False
5172,False
5173,True
5174,False
5175,False
5176,True
5177,False
5178,False
5179,True
5180,False
5181,True
5182,False
5183,True
5184,True
5185,False
5186,False
5187,True
5188,False
5189,False
5190,False
5191,True
5192,True
5193,False
5194,True
5195,False
5196,False
5197,False
5198,True
5199,True
5200,False
5201,False
5202,True
5203,False
5204,False
5205,True
5206,False
5207,True
5208,True
5209,False
5210,False
5211,True
5212,True
5213,True
5214,False
5215,False
5216,True
5217,True
5218,True
5219,True
5220,True
5221,False
5222,True
5223,False
5224,False
5225,True
5226,False
5227,True
5228,True
5229,True
5230,True
5231,False
5232,True
5233,True
5234,True
5235,True
5236,True
5237,True
5238,False
5239,False
5240,True
5241,True
5242,True
5243,True
5244,True
5245,False
5246,True
5247,True
5248,False
5249,False
5250,False
5251,True
5252,True
5253,False
5254,True
5255,True
5256,True
5257,True
5258,False
5259,True
5260,False
5261,False
5262,True
5263,False
5264,True
5265,False
5266,False
5267,False
5268,True
5269,True
5270,True
5271,True
5272,True
5273,False
5274,True
5275,True
5276,True
5277,True
5278,True
5279,True
5280,True
5281,True
5282,True
5283,True
5284,True
5285,True
5286,False
5287,True
5288,False
5289,False
5290,True
5291,False
5292,True
5293,True
5294,True
5295,False
5296,True
5297,True
5298,False
5299,True
5300,True
5301,True
5302,True
5303,False
5304,False
5305,True
5306,True
5307,True
5308,False
5309,True
5310,False
5311,False
5312,True
5313,False
5314,True
5315,True
5316,True
5317,True
5318,True
5319,True
5320,True
5321,True
5322,False
5323,True
5324,True
5325,False
5326,True
5327,True
5328,True
5329,True
5330,True
5331,False
5332,True
5333,True
5334,False
5335,True
5336,False
5337,False
5338,True
5339,True
5340,False
5341,True
5342,False
5343,True
5344,False
5345,True
5346,True
5347,True
5348,True
5349,False
5350,True
5351,False
5352,False
5353,True
5354,False
5355,False
5356,False
5357,True
5358,False
5359,True
5360,True
5361,False
5362,False
5363,False
5364,True
5365,True
5366,True
5367,True
5368,True
5369,True
5370,True
5371,True
5372,True
5373,True
5374,False
5375,True
5376,True
5377,True
5378,False
5379,True
5380,True
5381,True
5382,True
5383,False
5384,True
5385,True
5386,True
5387,True
5388,True
5389,False
5390,True
5391,True
5392,False
5393,False
5394,True
5395,False
5396,True
5397,True
5398,False
5399,True
5400,True
5401,True
5402,True
5403,True
5404,True
5405,False
5406,False
5407,False
5408,True
5409,False
5410,False
5411,True
5412,True
5413,False
5414,True
5415,True
5416,True
5417,True
5418,True
5419,True
5420,True
5421,False
5422,False
5423,False
5424,False
5425,True
5426,True
5427,False
5428,True
5429,True
5430,False
5431,False
5432,False
5433,False
5434,True
5435,False
5436,True
5437,True
5438,True
5439,False
5440,False
5441,False
5442,True
5443,True
5444,True
5445,True
5446,False
5447,False
5448,False
5449,True
5450,True
5451,True
5452,False
5453,True
5454,False
5455,True
5456,False
5457,True
5458,True
5459,True
5460,True
5461,False
5462,True
5463,False
5464,False
5465,True
5466,True
5467,False
5468,True
5469,False
5470,False
5471,True
5472,False
5473,True
5474,True
5475,True
5476,False
5477,False
5478,False
5479,False
5480,True
5481,False
5482,True
5483,True
5484,False
5485,True
5486,True
5487,True
5488,True
5489,True
5490,False
5491,True
5492,True
5493,False
5494,False
5495,True
5496,True
5497,True
5498,False
5499,True
5500,False
5501,True
5502,True
5503,True
5504,False
5505,True
5506,True
5507,False
5508,True
5509,True
5510,True
5511,False
5512,True
5513,False
5514,True
5515,True
5516,False
5517,False
5518,False
5519,False
5520,False
5521,True
5522,True
5523,False
5524,True
5525,True
5526,False
5527,True
5528,False
5529,True
5530,True
5531,False
5532,True
5533,False
5534,False
5535,True
5536,True
5537,False
5538,False
5539,True
5540,False
5541,False
5542,False
5543,True
5544,True
5545,False
5546,True
5547,True
5548,True
5549,False
5550,False
5551,False
5552,False
5553,False
5554,True
5555,True
5556,False
5557,False
5558,True
5559,False
5560,False
5561,True
5562,False
5563,True
5564,False
5565,True
5566,False
5567,False
5568,True
5569,True
5570,True
5571,True
5572,True
5573,False
5574,True
5575,False
5576,True
5577,False
5578,True
5579,False
5580,False
5581,True
5582,False
5583,False
5584,False
5585,True
5586,False
5587,True
5588,True
5589,True
5590,False
5591,True
5592,True
5593,False
5594,False
5595,True
5596,False
5597,True
5598,True
5599,False
5600,False
5601,False
5602,False
5603,False
5604,False
5605,True
5606,True
5607,True
5608,True
5609,False
5610,True
5611,False
5612,True
5613,False
5614,True
5615,False
5616,False
5617,True
5618,True
5619,True
5620,False
5621,True
5622,False
5623,True
5624,True
5625,True
5626,False
5627,True
5628,True
5629,True
5630,False
5631,False
5632,True
5633,False
5634,True
5635,False
5636,True
5637,True
5638,True
5639,True
5640,False
5641,True
5642,True
5643,False
5644,True
5645,True
5646,True
5647,True
5648,True
5649,True
5650,False
5651,True
5652,True
5653,False
5654,True
5655,True
5656,True
5657,False
5658,False
5659,True
5660,True
5661,True
5662,True
5663,False
5664,True
5665,True
5666,True
5667,False
5668,True
5669,False
5670,True
5671,True
5672,True
5673,False
5674,False
5675,False
5676,True
5677,True
5678,False
5679,False
5680,False
5681,True
5682,True
5683,True
5684,True
5685,True
5686,False
5687,True
5688,True
5689,True
5690,True
5691,False
5692,True
5693,True
5694,True
5695,False
5696,True
5697,True
5698,False
5699,False
5700,True
5701,True
5702,True
5703,False
5704,True
5705,True
5706,True
5707,True
5708,False
5709,True
5710,True
5711,True
5712,False
5713,False
5714,False
5715,True
5716,True
5717,True
5718,False
5719,False
5720,True
5721,False
5722,True
5723,True
5724,True
5725,True
5726,True
5727,True
5728,False
5729,True
5730,True
5731,True
5732,True
5733,True
5734,True
5735,True
5736,True
5737,False
5738,True
5739,True
5740,True
5741,False
5742,True
5743,False
5744,True
5745,True
5746,True
5747,True
5748,True
5749,True
5750,True
5751,True
5752,False
5753,True
5754,True
5755,False
5756,True
5757,True
5758,False
5759,True
5760,True
5761,True
5762,False
5763,True
5764,False
5765,True
5766,False
5767,True
5768,True
5769,False
5770,True
5771,True
5772,False
5773,True
5774,True
5775,True
5776,True
5777,True
5778,False
5779,True
5780,True
5781,True
5782,False
5783,False
5784,True
5785,True
5786,True
5787,True
5788,True
5789,True
5790,False
5791,True
5792,True
5793,True
5794,False
5795,True
5796,True
5797,True
